"Brand","Model","Year","Price","EngineSize","Gear","Mileage","FuelType","Doors","Description","Car Age","Price per Mile","Engine Efficiency(mile/ltr)"
"Vauxhall","Grandland X 1.2 Turbo Griffin Edition 5dr",2021,15876,1.2,"Manual",11122,"Petrol",5,"Vauxhall Grandland X 1.2 Turbo Griffin Edition 5dr 1.2 Manual Petrol 5 2021",4,1.43,9268.33
"Peugeot","3008 1.6 BlueHDi Allure SUV 5dr Diesel EAT Euro 6 (s/s) (120 ps)",2018,13199,1.56,"Automatic",50242,"Diesel",5,"Peugeot 3008 1.6 BlueHDi Allure SUV 5dr Diesel EAT Euro 6 (s/s) (120 ps) 1.56 Automatic Diesel 5 2018",7,0.26,32206.41
"Jaguar","E-Pace 2.0 D200 R-Dynamic S 5dr Auto",2023,29100,2,"Automatic",14127,"Diesel",5,"Jaguar E-Pace 2.0 D200 R-Dynamic S 5dr Auto 2 Automatic Diesel 5 2023",2,2.06,7063.5
"Vauxhall","Mokka X 1.4T ecoTEC Elite Nav 5dr",2019,9103,1.4,"Manual",54082,"Petrol",5,"Vauxhall Mokka X 1.4T ecoTEC Elite Nav 5dr 1.4 Manual Petrol 5 2019",6,0.17,38630
"Cupra","Formentor 2.0 TSI 190 V2 5dr DSG 4Drive",2023,24900,2,"Automatic",22066,"Petrol",5,"Cupra Formentor 2.0 TSI 190 V2 5dr DSG 4Drive 2 Automatic Petrol 5 2023",2,1.13,11033
"Audi","A5 Sportback 40 TFSI 204 S Line 5dr S Tronic",2022,27300,2,"Automatic",35600,"Petrol",5,"Audi A5 Sportback 40 TFSI 204 S Line 5dr S Tronic 2 Automatic Petrol 5 2022",3,0.77,17800
"Toyota","Aygo 1.0 VVT-i X-Trend TSS 5dr x-shift",2021,13275,1,"Automatic",20812,"Petrol",5,"Toyota Aygo 1.0 VVT-i X-Trend TSS 5dr x-shift 1 Automatic Petrol 5 2021",4,0.64,20812
"Audi","A4 Avant 40 TFSI 204 S Line 5dr S Tronic",2024,32700,2,"Automatic",5422,"Petrol",5,"Audi A4 Avant 40 TFSI 204 S Line 5dr S Tronic 2 Automatic Petrol 5 2024",1,6.03,2711
"Ford","Puma 1.0 EcoBoost Hybr mHEV 155 ST-Line Vignale 5dr DCT",2022,21999,1,"Automatic",9204,"Petrol",5,"Ford Puma 1.0 EcoBoost Hybr mHEV 155 ST-Line Vignale 5dr DCT 1 Automatic Petrol 5 2022",3,2.39,9204
"Renault","Trafic LL29 ENERGY dCi 125 Sport Nav 9 Seater",2017,16995,1.6,"Manual",52000,"Diesel",5,"Renault Trafic LL29 ENERGY dCi 125 Sport Nav 9 Seater 1.6 Manual Diesel 5 2017",8,0.33,32500
"Audi","A4 Avant 40 TFSI S Line 5dr S Tronic",2020,20360,2,"Automatic",59000,"Petrol",5,"Audi A4 Avant 40 TFSI S Line 5dr S Tronic 2 Automatic Petrol 5 2020",5,0.35,29500
"Ford","Focus 1.0 EcoBoost ST-Line 5dr",2023,17148,1,"Manual",24575,"Petrol",5,"Ford Focus 1.0 EcoBoost ST-Line 5dr 1 Manual Petrol 5 2023",2,0.7,24575
"Audi","A1 35 TFSI S Line 5dr S Tronic",2024,26520,1.5,"Automatic",2490,"Petrol",5,"Audi A1 35 TFSI S Line 5dr S Tronic 1.5 Automatic Petrol 5 2024",1,10.65,1660
"BMW","2 SERIES GRAN COUPE 1.5 218i M Sport Saloon 4dr Petrol DCT Euro 6 (s/s) (136 ps)",2021,19750,1.5,"Automatic",50051,"Petrol",4,"BMW 2 SERIES GRAN COUPE 1.5 218i M Sport Saloon 4dr Petrol DCT Euro 6 (s/s) (136 ps) 1.5 Automatic Petrol 4 2021",4,0.39,33367.33
"Honda","CR-V 1.6 i-DTEC 160 EX 5dr",2017,11595,1.6,"Manual",86418,"Diesel",5,"Honda CR-V 1.6 i-DTEC 160 EX 5dr 1.6 Manual Diesel 5 2017",8,0.13,54011.25
"Audi","A1 30 TFSI 110 Black Edition 5dr S Tronic",2024,27000,1,"Automatic",5002,"Petrol",5,"Audi A1 30 TFSI 110 Black Edition 5dr S Tronic 1 Automatic Petrol 5 2024",1,5.4,5002
"Mazda","CX-5 2.0 Sport 5dr",2021,18039,2,"Manual",28129,"Petrol",5,"Mazda CX-5 2.0 Sport 5dr 2 Manual Petrol 5 2021",4,0.64,14064.5
"Volvo","V60 2.0 D3 Momentum Pro Estate 5dr Diesel Manual Euro 6 (s/s) (150 ps)",2018,15890,1.97,"Manual",59700,"Diesel",5,"Volvo V60 2.0 D3 Momentum Pro Estate 5dr Diesel Manual Euro 6 (s/s) (150 ps) 1.97 Manual Diesel 5 2018",7,0.27,30304.57
"Seat","Ibiza SC 1.0 EcoTSI 110 FR Technology 3dr DSG",2017,11350,1,"Automatic",18308,"Petrol",3,"Seat Ibiza SC 1.0 EcoTSI 110 FR Technology 3dr DSG 1 Automatic Petrol 3 2017",8,0.62,18308
"Audi","Q2 35 TDI Quattro S Line 5dr S Tronic",2022,23895,2,"Automatic",38725,"Diesel",5,"Audi Q2 35 TDI Quattro S Line 5dr S Tronic 2 Automatic Diesel 5 2022",3,0.62,19362.5
"Audi","A4 35 TFSI Black Edition 4dr S Tronic",2024,32950,2,"Automatic",5000,"Petrol",4,"Audi A4 35 TFSI Black Edition 4dr S Tronic 2 Automatic Petrol 4 2024",1,6.59,2500
"Mini","HATCH 1.6 One Hatchback 3dr Petrol Manual Euro 5 (98 ps)",2013,3595,1.6,"Manual",77722,"Petrol",3,"Mini HATCH 1.6 One Hatchback 3dr Petrol Manual Euro 5 (98 ps) 1.6 Manual Petrol 3 2013",12,0.05,48576.25
"Peugeot","5008 1.5 BlueHDi GT 5dr EAT8",2024,30995,1.5,"Automatic",1000,"Diesel",5,"Peugeot 5008 1.5 BlueHDi GT 5dr EAT8 1.5 Automatic Diesel 5 2024",1,31,666.67
"Audi","A5 Sportback 35 TDI S Line 5dr S Tronic",2020,24183,2,"Automatic",33019,"Diesel",5,"Audi A5 Sportback 35 TDI S Line 5dr S Tronic 2 Automatic Diesel 5 2020",5,0.73,16509.5
"BMW","X6 xDrive30d MHT M Sport 5dr Step Auto",2022,42950,3,"Automatic",39891,"Diesel",4,"BMW X6 xDrive30d MHT M Sport 5dr Step Auto 3 Automatic Diesel 4 2022",3,1.08,13297
"Volkswagen","T-Cross 1.0 TSI 115 R-Line 5dr DSG",2019,17337,1,"Automatic",21000,"Petrol",5,"Volkswagen T-Cross 1.0 TSI 115 R-Line 5dr DSG 1 Automatic Petrol 5 2019",6,0.83,21000
"Kia","Ceed 1.5T GDi ISG 3 5dr",2023,14990,1.5,"Manual",31732,"Petrol",5,"Kia Ceed 1.5T GDi ISG 3 5dr 1.5 Manual Petrol 5 2023",2,0.47,21154.67
"Volkswagen","T-Cross 1.0 TSI S 5dr",2019,11460,1,"Manual",63509,"Petrol",5,"Volkswagen T-Cross 1.0 TSI S 5dr 1 Manual Petrol 5 2019",6,0.18,63509
"Mercedes","-Benz E-CLASS 2.0 E300 AMG Line Cabriolet 2dr Petrol G-Tronic+ Euro 6 (s/s) (245 ps)",2018,19990,1.99,"Automatic",34100,"Petrol",2,"Mercedes -Benz E-CLASS 2.0 E300 AMG Line Cabriolet 2dr Petrol G-Tronic+ Euro 6 (s/s) (245 ps) 1.99 Automatic Petrol 2 2018",7,0.59,17135.68
"Vauxhall","Corsa 1.2 Elite Edition 5dr",2022,11849,1.2,"Manual",27323,"Petrol",5,"Vauxhall Corsa 1.2 Elite Edition 5dr 1.2 Manual Petrol 5 2022",3,0.43,22769.17
"Nissan","JUKE 1.6 VISIA 5d 112 BHP",2018,9990,1.6,"Manual",36116,"Petrol",5,"Nissan JUKE 1.6 VISIA 5d 112 BHP 1.6 Manual Petrol 5 2018",7,0.28,22572.5
"Peugeot","2008 1.2 PureTech 130 GT 5dr",2022,17195,1.2,"Manual",21643,"Petrol",5,"Peugeot 2008 1.2 PureTech 130 GT 5dr 1.2 Manual Petrol 5 2022",3,0.79,18035.83
"Peugeot","208 1.2 PURETECH GT LINE S/S 5d AUTO 129 BHP",2020,16299,1.2,"Automatic",9500,"Petrol",5,"Peugeot 208 1.2 PURETECH GT LINE S/S 5d AUTO 129 BHP 1.2 Automatic Petrol 5 2020",5,1.72,7916.67
"Volvo","XC60 2.0 B4D Plus Dark 5dr AWD Geartronic",2024,41250,2,"Automatic",9530,"Diesel",5,"Volvo XC60 2.0 B4D Plus Dark 5dr AWD Geartronic 2 Automatic Diesel 5 2024",1,4.33,4765
"Vauxhall","Insignia 1.5T SRi Vx-line Nav 5dr",2019,8600,1.5,"Manual",71512,"Petrol",5,"Vauxhall Insignia 1.5T SRi Vx-line Nav 5dr 1.5 Manual Petrol 5 2019",6,0.12,47674.67
"Mg","ZS 1.5 VTi-TECH Exclusive 5dr",2022,14995,1.5,"Manual",15893,"Petrol",5,"Mg ZS 1.5 VTi-TECH Exclusive 5dr 1.5 Manual Petrol 5 2022",3,0.94,10595.33
"Dacia","Sandero Stepway 1.0 TCe Prestige 5dr",2021,11692,1,"Manual",25148,"Petrol",5,"Dacia Sandero Stepway 1.0 TCe Prestige 5dr 1 Manual Petrol 5 2021",4,0.46,25148
"BMW","X3 xDrive M40i 5dr Step Auto",2019,32349,3,"Automatic",25523,"Petrol",5,"BMW X3 xDrive M40i 5dr Step Auto 3 Automatic Petrol 5 2019",6,1.27,8507.67
"Vauxhall","Corsa 1.2 Turbo SE Edition 5dr Auto",2022,15495,1.2,"Automatic",5211,"Petrol",5,"Vauxhall Corsa 1.2 Turbo SE Edition 5dr Auto 1.2 Automatic Petrol 5 2022",3,2.97,4342.5
"Nissan","Qashqai 1.3 DiG-T Tekna 5dr",2020,14675,1.3,"Manual",38989,"Petrol",5,"Nissan Qashqai 1.3 DiG-T Tekna 5dr 1.3 Manual Petrol 5 2020",5,0.38,29991.54
"Ford","EcoSport 1.0 EcoBoost 125 Titanium 5dr",2020,12495,1,"Manual",8000,"Petrol",5,"Ford EcoSport 1.0 EcoBoost 125 Titanium 5dr 1 Manual Petrol 5 2020",5,1.56,8000
"Audi","Q3 40 TDI 193 Qtro Black Ed 5dr S Tronic [20""Alloy]",2024,39500,2,"Automatic",2,"Diesel",5,"Audi Q3 40 TDI 193 Qtro Black Ed 5dr S Tronic [20""Alloy] 2 Automatic Diesel 5 2024",1,19750,1
"Volkswagen","Tiguan 2.0 TDi 150 R-Line 5dr",2018,22500,2,"Manual",20332,"Diesel",5,"Volkswagen Tiguan 2.0 TDi 150 R-Line 5dr 2 Manual Diesel 5 2018",7,1.11,10166
"Skoda","Kamiq 1.0 TSI 95 SE 5dr",2022,13295,1,"Manual",22731,"Petrol",5,"Skoda Kamiq 1.0 TSI 95 SE 5dr 1 Manual Petrol 5 2022",3,0.58,22731
"Renault","Kadjar 1.2 TCE Signature Nav 5dr",2018,10280,1.2,"Manual",47515,"Petrol",5,"Renault Kadjar 1.2 TCE Signature Nav 5dr 1.2 Manual Petrol 5 2018",7,0.22,39595.83
"Ford","Puma 1.0 EcoBoost Hybrid mHEV 155 ST-Line Vignale 5dr",2023,19696,1,"Manual",9850,"Petrol",5,"Ford Puma 1.0 EcoBoost Hybrid mHEV 155 ST-Line Vignale 5dr 1 Manual Petrol 5 2023",2,2,9850
"Mini","COUNTRYMAN 2.0 Cooper SD SUV 5dr Diesel Steptronic ALL4 Euro 6 (s/s) (190 ps)",2018,16799,2,"Automatic",37938,"Diesel",5,"Mini COUNTRYMAN 2.0 Cooper SD SUV 5dr Diesel Steptronic ALL4 Euro 6 (s/s) (190 ps) 2 Automatic Diesel 5 2018",7,0.44,18969
"Land","Rover Range Rover Evoque 2.0 D200 Dynamic HSE 5dr Auto",2024,38854,2,"Automatic",16589,"Diesel",5,"Land Rover Range Rover Evoque 2.0 D200 Dynamic HSE 5dr Auto 2 Automatic Diesel 5 2024",1,2.34,8294.5
"Audi","Q2 35 TFSI Black Edition 5dr S Tronic",2024,31096,1.5,"Automatic",8438,"Petrol",5,"Audi Q2 35 TFSI Black Edition 5dr S Tronic 1.5 Automatic Petrol 5 2024",1,3.69,5625.33
"Mercedes","-Benz CLA CLA 35 4Matic 4dr Tip Auto",2022,28300,2,"Automatic",18196,"Petrol",4,"Mercedes -Benz CLA CLA 35 4Matic 4dr Tip Auto 2 Automatic Petrol 4 2022",3,1.56,9098
"Audi","A4 Avant 35 TFSI S Line 5dr S Tronic",2024,30157,2,"Automatic",10663,"Petrol",5,"Audi A4 Avant 35 TFSI S Line 5dr S Tronic 2 Automatic Petrol 5 2024",1,2.83,5331.5
"Ford","Focus 1.0 EcoBoost Hybrid mHEV 155 ST-Line 5dr",2022,16712,1,"Manual",19939,"Petrol",5,"Ford Focus 1.0 EcoBoost Hybrid mHEV 155 ST-Line 5dr 1 Manual Petrol 5 2022",3,0.84,19939
"Vauxhall","CROSSLAND 1.2 Turbo GS Line 5dr (SAT NAV, HALF LEATHER)",2022,11488,1.2,"Manual",40446,"Petrol",5,"Vauxhall CROSSLAND 1.2 Turbo GS Line 5dr (SAT NAV, HALF LEATHER) 1.2 Manual Petrol 5 2022",3,0.28,33705
"Mercedes","-Benz GLA GLA 180 Urban Edition 5dr Auto",2019,16495,1.6,"Automatic",27500,"Petrol",5,"Mercedes -Benz GLA GLA 180 Urban Edition 5dr Auto 1.6 Automatic Petrol 5 2019",6,0.6,17187.5
"Hyundai","Tucson 1.6T N Line 5dr",2024,29990,1.6,"Manual",157,"Petrol",5,"Hyundai Tucson 1.6T N Line 5dr 1.6 Manual Petrol 5 2024",1,191.02,98.12
"Audi","Q3 35 TDI Black Edition 5dr S Tronic",2023,36000,2,"Automatic",8899,"Diesel",5,"Audi Q3 35 TDI Black Edition 5dr S Tronic 2 Automatic Diesel 5 2023",2,4.05,4449.5
"Ford","Fiesta 1.0 EcoBoost ST-Line X 5dr",2022,15999,1,"Manual",15617,"Petrol",5,"Ford Fiesta 1.0 EcoBoost ST-Line X 5dr 1 Manual Petrol 5 2022",3,1.02,15617
"Audi","A3 35 TFSI S Line 5dr S Tronic",2023,25193,1.5,"Automatic",7442,"Petrol",5,"Audi A3 35 TFSI S Line 5dr S Tronic 1.5 Automatic Petrol 5 2023",2,3.39,4961.33
"Nissan","Juke 1.0 DiG-T 114 Tekna 5dr",2022,16182,1,"Manual",13697,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 Tekna 5dr 1 Manual Petrol 5 2022",3,1.18,13697
"Volkswagen","Tiguan 1.5 TSI 150 Life 5dr DSG",2022,20750,1.5,"Automatic",37552,"Petrol",5,"Volkswagen Tiguan 1.5 TSI 150 Life 5dr DSG 1.5 Automatic Petrol 5 2022",3,0.55,25034.67
"Audi","SQ8 SQ8 TFSI Quattro Vorsprung 5dr Tiptronic",2022,76900,4,"Automatic",16969,"Petrol",5,"Audi SQ8 SQ8 TFSI Quattro Vorsprung 5dr Tiptronic 4 Automatic Petrol 5 2022",3,4.53,4242.25
"Citroen","C4 1.2 PureTech [130] Shine 5dr",2022,12899,1.2,"Manual",46968,"Petrol",5,"Citroen C4 1.2 PureTech [130] Shine 5dr 1.2 Manual Petrol 5 2022",3,0.27,39140
"Peugeot","2008 1.2 PureTech 130 Allure 5dr EAT8",2024,21049,1.2,"Automatic",4422,"Petrol",5,"Peugeot 2008 1.2 PureTech 130 Allure 5dr EAT8 1.2 Automatic Petrol 5 2024",1,4.76,3685
"Vauxhall","Crossland 1.2 Turbo [130] Ultimate 5dr",2022,14990,1.2,"Manual",24917,"Petrol",5,"Vauxhall Crossland 1.2 Turbo [130] Ultimate 5dr 1.2 Manual Petrol 5 2022",3,0.6,20764.17
"Mazda","MX-5 1.5 [132] Exclusive-Line 2dr",2024,21121,1.5,"Manual",12340,"Petrol",2,"Mazda MX-5 1.5 [132] Exclusive-Line 2dr 1.5 Manual Petrol 2 2024",1,1.71,8226.67
"Audi","A3 Saloon 35 TDI Edition 1 4dr S Tronic",2022,26995,2,"Automatic",32070,"Diesel",4,"Audi A3 Saloon 35 TDI Edition 1 4dr S Tronic 2 Automatic Diesel 4 2022",3,0.84,16035
"Audi","R8 5.2 FSI V10 Plus Coupe 2dr Petrol S Tronic quattro Euro 6 (s/s) (610 ps)",2018,76000,5.2,"Automatic",41000,"Petrol",2,"Audi R8 5.2 FSI V10 Plus Coupe 2dr Petrol S Tronic quattro Euro 6 (s/s) (610 ps) 5.2 Automatic Petrol 2 2018",7,1.85,7884.62
"Nissan","Juke 1.0 DiG-T N-Sport 5dr",2024,22447,1,"Manual",10,"Petrol",5,"Nissan Juke 1.0 DiG-T N-Sport 5dr 1 Manual Petrol 5 2024",1,2244.7,10
"Mg","ZS 1.5 VTi-TECH Exclusive 5dr",2021,11900,1.5,"Manual",49425,"Petrol",5,"Mg ZS 1.5 VTi-TECH Exclusive 5dr 1.5 Manual Petrol 5 2021",4,0.24,32950
"Skoda","Kodiaq 1.5 TSI SE L 5dr DSG [7 Seat]",2019,18975,1.5,"Automatic",57604,"Petrol",5,"Skoda Kodiaq 1.5 TSI SE L 5dr DSG [7 Seat] 1.5 Automatic Petrol 5 2019",6,0.33,38402.67
"Vauxhall","Corsa 1.2 Elite 5dr",2021,10773,1.2,"Manual",45973,"Petrol",5,"Vauxhall Corsa 1.2 Elite 5dr 1.2 Manual Petrol 5 2021",4,0.23,38310.83
"Audi","A1 30 TFSI 110 Technik 5dr",2022,17991,1,"Manual",16467,"Petrol",5,"Audi A1 30 TFSI 110 Technik 5dr 1 Manual Petrol 5 2022",3,1.09,16467
"Vauxhall","Mokka X 1.4T Elite Nav 5dr",2017,9200,1.36,"Manual",40049,"Petrol",5,"Vauxhall Mokka X 1.4T Elite Nav 5dr 1.36 Manual Petrol 5 2017",8,0.23,29447.79
"Audi","A1 30 TFSI 110 Sport 5dr S Tronic",2023,22250,1,"Automatic",2467,"Petrol",5,"Audi A1 30 TFSI 110 Sport 5dr S Tronic 1 Automatic Petrol 5 2023",2,9.02,2467
"Audi","A4 35 TFSI Black Edition 4dr S Tronic",2020,20749,2,"Automatic",40213,"Petrol",4,"Audi A4 35 TFSI Black Edition 4dr S Tronic 2 Automatic Petrol 4 2020",5,0.52,20106.5
"Vauxhall","Mokka 1.2 Turbo 100 GS Line 5dr",2022,15499,1.2,"Manual",34235,"Petrol",5,"Vauxhall Mokka 1.2 Turbo 100 GS Line 5dr 1.2 Manual Petrol 5 2022",3,0.45,28529.17
"Volkswagen","Polo 1.0 TSI 95 Match 5dr",2021,15795,1,"Manual",25000,"Petrol",5,"Volkswagen Polo 1.0 TSI 95 Match 5dr 1 Manual Petrol 5 2021",4,0.63,25000
"Audi","Q2 35 TFSI Sport 5dr S Tronic",2024,25350,1.5,"Automatic",20882,"Petrol",5,"Audi Q2 35 TFSI Sport 5dr S Tronic 1.5 Automatic Petrol 5 2024",1,1.21,13921.33
"Nissan","Qashqai 1.5 dCi 115 Acenta Premium 5dr",2019,10989,1.5,"Manual",47000,"Diesel",5,"Nissan Qashqai 1.5 dCi 115 Acenta Premium 5dr 1.5 Manual Diesel 5 2019",6,0.23,31333.33
"Mercedes","-Benz SPRINTER 2.1 316 CDI IN WHITE WITH 81,400 MILES, 1 OWNER FROM FROM NEW WITH A FULL SERVICE HISTORY, ULEZ COMP",2019,16799,2.14,"Manual",81400,"Diesel",5,"Mercedes -Benz SPRINTER 2.1 316 CDI IN WHITE WITH 81,400 MILES, 1 OWNER FROM FROM NEW WITH A FULL SERVICE HISTORY, ULEZ COMP 2.14 Manual Diesel 5 2019",6,0.21,38037.38
"Hyundai","i10 1.0 MPi SE Connect 5dr Auto",2023,13915,1,"Automatic",6747,"Petrol",5,"Hyundai i10 1.0 MPi SE Connect 5dr Auto 1 Automatic Petrol 5 2023",2,2.06,6747
"Toyota","Proace Verso 2.0D 180 VIP Long 5dr Auto",2020,29303,2,"Automatic",32404,"Diesel",5,"Toyota Proace Verso 2.0D 180 VIP Long 5dr Auto 2 Automatic Diesel 5 2020",5,0.9,16202
"Volkswagen","Polo 1.0 TSI 95 Match 5dr DSG",2020,16720,1,"Automatic",9423,"Petrol",5,"Volkswagen Polo 1.0 TSI 95 Match 5dr DSG 1 Automatic Petrol 5 2020",5,1.77,9423
"Renault","Megane 1.3 TCE Iconic 5dr",2019,11995,1.3,"Manual",10772,"Petrol",5,"Renault Megane 1.3 TCE Iconic 5dr 1.3 Manual Petrol 5 2019",6,1.11,8286.15
"Audi","Q3 35 TFSI Black Edition 5dr S Tronic [20""Alloy]",2024,36495,1.5,"Automatic",4000,"Petrol",5,"Audi Q3 35 TFSI Black Edition 5dr S Tronic [20""Alloy] 1.5 Automatic Petrol 5 2024",1,9.12,2666.67
"Nissan","Qashqai 1.3 DiG-T Tekna 5dr",2020,12487,1.3,"Manual",64919,"Petrol",5,"Nissan Qashqai 1.3 DiG-T Tekna 5dr 1.3 Manual Petrol 5 2020",5,0.19,49937.69
"Dacia","Sandero 1.0 SCe Essential 5dr",2022,8895,1,"Manual",32500,"Petrol",5,"Dacia Sandero 1.0 SCe Essential 5dr 1 Manual Petrol 5 2022",3,0.27,32500
"Mini","Hatchback 1.5 Cooper II 3dr",2018,10590,1.5,"Manual",50300,"Petrol",3,"Mini Hatchback 1.5 Cooper II 3dr 1.5 Manual Petrol 3 2018",7,0.21,33533.33
"Nissan","Qashqai 1.5 dCi N-Connecta 5dr",2017,10597,1.5,"Manual",52331,"Diesel",5,"Nissan Qashqai 1.5 dCi N-Connecta 5dr 1.5 Manual Diesel 5 2017",8,0.2,34887.33
"Volkswagen","T-Roc 1.0 TSI 110 SE 5dr",2021,15990,1,"Manual",38411,"Petrol",5,"Volkswagen T-Roc 1.0 TSI 110 SE 5dr 1 Manual Petrol 5 2021",4,0.42,38411
"Aston","Martin DBX V8 DBX707 5dr Touchtronic",2024,209900,4,"Automatic",2520,"Petrol",5,"Aston Martin DBX V8 DBX707 5dr Touchtronic 4 Automatic Petrol 5 2024",1,83.29,630
"Ford","Puma 1.0 EcoBoost Hybr mHEV 155 ST-Line Vignale 5dr DCT",2022,18700,1,"Automatic",29986,"Petrol",5,"Ford Puma 1.0 EcoBoost Hybr mHEV 155 ST-Line Vignale 5dr DCT 1 Automatic Petrol 5 2022",3,0.62,29986
"Vauxhall","CORSA 1.2 GS LINE 5d AUTO 129 BHP",2022,15499,1.2,"Automatic",11440,"Petrol",5,"Vauxhall CORSA 1.2 GS LINE 5d AUTO 129 BHP 1.2 Automatic Petrol 5 2022",3,1.35,9533.33
"Toyota","Aygo 1.0 VVT-i X-Trend TSS 5dr x-shift",2021,14403,1,"Automatic",9813,"Petrol",5,"Toyota Aygo 1.0 VVT-i X-Trend TSS 5dr x-shift 1 Automatic Petrol 5 2021",4,1.47,9813
"Volkswagen","Polo 1.0 EVO 80 United 5dr",2021,14549,1,"Manual",21957,"Petrol",5,"Volkswagen Polo 1.0 EVO 80 United 5dr 1 Manual Petrol 5 2021",4,0.66,21957
"Citroen","C3 1.2 PureTech C-Series 5dr",2022,11995,1.2,"Manual",29000,"Petrol",5,"Citroen C3 1.2 PureTech C-Series 5dr 1.2 Manual Petrol 5 2022",3,0.41,24166.67
"Fiat","500L 1.4 Pop 5dr",2021,11400,1.4,"Manual",12526,"Petrol",5,"Fiat 500L 1.4 Pop 5dr 1.4 Manual Petrol 5 2021",4,0.91,8947.14
"Citroen","C5 Aircross 1.2 PureTech 130 Flair 5dr",2020,14200,1.2,"Manual",13848,"Petrol",5,"Citroen C5 Aircross 1.2 PureTech 130 Flair 5dr 1.2 Manual Petrol 5 2020",5,1.03,11540
"Audi","A5 2.0 TFSI 204 S line 4dr S Tronic",2025,46895,2,"Automatic",357,"Petrol",4,"Audi A5 2.0 TFSI 204 S line 4dr S Tronic 2 Automatic Petrol 4 2025",0,131.36,178.5
"Vauxhall","Mokka 1.2 Turbo Elite Nav Premium 5dr",2021,15499,1.2,"Manual",23611,"Petrol",5,"Vauxhall Mokka 1.2 Turbo Elite Nav Premium 5dr 1.2 Manual Petrol 5 2021",4,0.66,19675.83
"Ford","PUMA 1.0T EcoBoost MHEV Titanium SUV 5dr Petrol Manual Euro 6 (s/s) (125 ps)",2020,13495,1,"Manual",20000,"Petrol",5,"Ford PUMA 1.0T EcoBoost MHEV Titanium SUV 5dr Petrol Manual Euro 6 (s/s) (125 ps) 1 Manual Petrol 5 2020",5,0.67,20000
"Hyundai","Tucson 1.6 TGDi Ultimate 5dr 2WD",2021,22499,1.6,"Manual",16002,"Petrol",5,"Hyundai Tucson 1.6 TGDi Ultimate 5dr 2WD 1.6 Manual Petrol 5 2021",4,1.41,10001.25
"Volkswagen","Tiguan 2.0 TSi 180 4Motion SEL 5dr DSG",2017,18295,2,"Automatic",38890,"Petrol",5,"Volkswagen Tiguan 2.0 TSi 180 4Motion SEL 5dr DSG 2 Automatic Petrol 5 2017",8,0.47,19445
"Audi","A6 40 TDI Sport 4dr S Tronic",2019,16820,2,"Automatic",54923,"Diesel",4,"Audi A6 40 TDI Sport 4dr S Tronic 2 Automatic Diesel 4 2019",6,0.31,27461.5
"Volkswagen","Golf GTI 2.0 TSI GTI 5dr DSG",2024,34560,2,"Automatic",11875,"Petrol",5,"Volkswagen Golf GTI 2.0 TSI GTI 5dr DSG 2 Automatic Petrol 5 2024",1,2.91,5937.5
"Mclaren","570GT 3.8T V8 Coupe 2dr Petrol SSG Euro 6 (s/s) (570 ps)",2018,88500,3.8,"Automatic",13600,"Petrol",2,"Mclaren 570GT 3.8T V8 Coupe 2dr Petrol SSG Euro 6 (s/s) (570 ps) 3.8 Automatic Petrol 2 2018",7,6.51,3578.95
"Skoda","Karoq 1.5 TSI SE L 5dr DSG",2024,26220,1.5,"Automatic",9602,"Petrol",5,"Skoda Karoq 1.5 TSI SE L 5dr DSG 1.5 Automatic Petrol 5 2024",1,2.73,6401.33
"BMW","3 Series Touring 320i M Sport 5dr Step Auto",2023,29449,2,"Automatic",6888,"Petrol",5,"BMW 3 Series Touring 320i M Sport 5dr Step Auto 2 Automatic Petrol 5 2023",2,4.28,3444
"Kia","Sportage 1.6T GDi ISG 2 5dr",2024,23049,1.6,"Manual",4658,"Petrol",5,"Kia Sportage 1.6T GDi ISG 2 5dr 1.6 Manual Petrol 5 2024",1,4.95,2911.25
"Vauxhall","Corsa 1.2 Turbo Elite Edition 5dr Auto",2022,15498,1.2,"Automatic",13130,"Petrol",5,"Vauxhall Corsa 1.2 Turbo Elite Edition 5dr Auto 1.2 Automatic Petrol 5 2022",3,1.18,10941.67
"Volkswagen","T-Roc 1.5 TSI R-Line 5dr DSG",2024,29950,1.5,"Automatic",3547,"Petrol",5,"Volkswagen T-Roc 1.5 TSI R-Line 5dr DSG 1.5 Automatic Petrol 5 2024",1,8.44,2364.67
"Audi","S5 S5 TDI 341 Quattro Black Edition 5dr Tiptronic",2023,43995,3,"Automatic",24318,"Diesel",5,"Audi S5 S5 TDI 341 Quattro Black Edition 5dr Tiptronic 3 Automatic Diesel 5 2023",2,1.81,8106
"Audi","Q3 35 TDI S Line 5dr S Tronic [Leather]",2024,41500,2,"Automatic",1000,"Diesel",5,"Audi Q3 35 TDI S Line 5dr S Tronic [Leather] 2 Automatic Diesel 5 2024",1,41.5,500
"Peugeot","3008 1.5 BlueHDi GT 5dr EAT8",2022,20249,1.5,"Automatic",25590,"Diesel",5,"Peugeot 3008 1.5 BlueHDi GT 5dr EAT8 1.5 Automatic Diesel 5 2022",3,0.79,17060
"Peugeot","2008 1.2 PureTech Active Premium 5dr",2022,13756,1.2,"Manual",29272,"Petrol",5,"Peugeot 2008 1.2 PureTech Active Premium 5dr 1.2 Manual Petrol 5 2022",3,0.47,24393.33
