"Brand","Model","Year","Price","EngineSize","Gear","Mileage","FuelType","Doors","Description"
"Volkswagen","Golf 1.6 TDI SE [Nav] 5dr DSG","2017","£13,159",1.6,"Automatic","44,915 miles","Diesel","5 Door","2017 Volkswagen Golf Hatchback"
"Ford","EcoSport 1.5 TDCi Titanium 5dr","2020","£11,999",1.5,"Manual","30,251 miles","Diesel","5 Door","2020 Ford EcoSport SUV"
"Nissan","NV250 1.5 dCi 95ps Acenta Van","2020","£10,194",1.5,"Manual","61,000 miles","Diesel","-","2020 Nissan NV250 Van"
"Toyota","C-HR 2.0 Hybrid Design 5dr CVT","2020","£19,376",2,"Automatic","20,960 miles","-","5 Door","2020 Toyota C-HR SUV"
"Audi","A3 35 TFSI Edition 1 5dr","2022","£26,500",1.5,"Manual","13,156 miles","Petrol","5 Door","2022 Audi A3 Hatchback"
"BMW","3 Series 330e M Sport 4dr Step Auto","2024","£33,472",2,"Automatic","8,338 miles","-","4 Door","2024 BMW 3 Series Saloon"
"Jaguar","I-Pace 294kW EV400 R-Dynamic SE Black 90kWh 5dr Auto","2023","£31,800",NA,"Automatic","6,593 miles","-","5 Door","2023 Jaguar I-Pace SUV"
"Cupra","Leon Estate 1.5 TSI V1 5dr","2024","£21,490",1.5,"Manual","13,778 miles","Petrol","5 Door","2024 Cupra Leon Estate Estate"
"BMW","X1 sDrive 20i [178] xLine 5dr Step Auto","2021","£16,900",2,"Automatic","66,153 miles","Petrol","5 Door","2021 BMW X1 SUV"
"Vauxhall","Grandland X 1.2 Turbo SRi Nav 5dr","2019","£13,998",1.2,"Manual","6,609 miles","Petrol","5 Door","2019 Vauxhall Grandland X SUV"
"Skoda","Octavia 1.5 TSI 150 e-TEC First Edition 5dr DSG","2024","£27,850",1.5,"Automatic","9,004 miles","-","5 Door","2024 Skoda Octavia Hatchback"
"Ford","KUGA 2.0 TDCi Titanium SUV 5dr Diesel Manual AWD Euro 6 (s/s) (180 ps)","2015","£7,995",2,"Manual","71,364 miles","Diesel","5 Door","2015 Ford KUGA SUV"
"Land","Rover Discovery 3.0 D300 Dynamic HSE 5dr Auto","2023","£64,110",3,"Automatic","7,988 miles","Diesel","5 Door","2023 Land Rover Discovery SUV"
"Audi","A5 35 TFSI S Line 2dr S Tronic","2023","£26,649",2,"Automatic","10,102 miles","Petrol","2 Door","2023 Audi A5 Coupe"
"Kia","Sportage 1.6T GDi HEV 3 5dr Auto","2022","£24,100",1.6,"Automatic","42,443 miles","-","5 Door","2022 Kia Sportage SUV"
"Peugeot","3008 1.2 PureTech GT 5dr EAT8","2024","£23,990",1.2,"Automatic","17,222 miles","Petrol","5 Door","2024 Peugeot 3008 SUV"
"Audi","A1 1.4 TFSI Sport Sportback 5dr Petrol Manual Euro 6 (s/s) (125 ps)","2016","£8,999",1.4,"Manual","67,016 miles","Petrol","5 Door","2016 Audi A1 Hatchback"
"Volkswagen","Polo 1.0 TSI 95 Active 5dr","2021","£17,414",1,"Manual","7,600 miles","Petrol","5 Door","2021 Volkswagen Polo Hatchback"
"Audi","Q3 40 TFSI Quattro Black Edition 5dr S Tronic","2022","£34,850",2,"Automatic","13,773 miles","Petrol","5 Door","2022 Audi Q3 SUV"
"Nissan","Juke 1.0 DiG-T N-Connecta 5dr","2024","£20,560",1,"Manual","10 miles","Petrol","5 Door","2024 Nissan Juke SUV"
"Audi","Q3 35 TDI S Line 5dr S Tronic [Leather]","2024","£38,000",2,"Automatic","3,025 miles","Diesel","5 Door","2024 Audi Q3 SUV"
"Toyota","C-HR 1.8 DESIGN 5d 121 BHP Reverse Camera, Toyota Touch 2 Go Navigation, Cruise Control, Voice Recognitio","2021","£18,245",1.8,"Automatic","71,629 miles","-","5 Door","2021 Toyota C-HR Hatchback"
"Audi","A3 40 TFSI e Sport 5dr S Tronic","2024","£26,485",1.4,"Automatic","6,830 miles","-","5 Door","2024 Audi A3 Hatchback"
"Toyota","YARIS 1.33 Dual VVT-i T Spirit Hatchback 5dr Petrol Manual Euro 5 (101 ps)","2013","£6,795",1.33,"Manual","41,878 miles","Petrol","5 Door","2013 Toyota YARIS Hatchback"
"Mini","Hatchback 2.0 John Cooper Works II 3dr Auto [8 Speed]","2020","£19,987",2,"Automatic","26,500 miles","Petrol","3 Door","2020 Mini Hatchback Hatchback"
"Vauxhall","Corsa 1.2 Turbo 130 Ultimate 5dr Auto","2023","£16,690",1.2,"Automatic","19,303 miles","Petrol","5 Door","2023 Vauxhall Corsa Hatchback"
"Ford","Kuga 2.5 PHEV Vignale 5dr CVT","2023","£25,020",2.5,"Automatic","21,606 miles","-","5 Door","2023 Ford Kuga SUV"
"Audi","Q2 30 TDI Sport 5dr","2021","£17,795",2,"Manual","47,969 miles","Diesel","5 Door","2021 Audi Q2 SUV"
"Toyota","Corolla Touring Sport 1.8 VVT-i Hybrid GR Sport 5dr CVT","2022","£21,618",1.8,"Automatic","28,665 miles","-","5 Door","2022 Toyota Corolla Touring Sport Estate"
"Audi","A1 30 TFSI 110 Black Edition 5dr","2023","£23,995",1,"Manual","6,763 miles","Petrol","5 Door","2023 Audi A1 Hatchback"
"Skoda","Karoq 1.5 TSI SE L 5dr","2019","£16,121",1.5,"Manual","31,616 miles","Petrol","5 Door","2019 Skoda Karoq SUV"
"Renault","Captur 1.0 TCE 90 Iconic 5dr","2022","£12,995",1,"Manual","33,249 miles","Petrol","5 Door","2022 Renault Captur SUV"
"Mercedes","-Benz A-Class A250e AMG Line Executive 5dr Auto","2024","£28,370",1.3,"Automatic","6,197 miles","-","5 Door","2024 Mercedes-Benz A-Class Hatchback"
"Nissan","Qashqai 1.3 DiG-T MH Tekna 5dr","2022","£18,669",1.3,"Manual","32,000 miles","-","5 Door","2022 Nissan Qashqai SUV"
"Audi","A5 35 TFSI S Line 2dr S Tronic","2024","£31,995",2,"Automatic","4,123 miles","Petrol","2 Door","2024 Audi A5 Coupe"
"Vauxhall","VIVARO 2.0 Turbo D 3100 Dynamic Panel Van 6dr Diesel Manual L2 H1 Euro 6 (s/s) (120 ps)","2020","£11,574",2,"Manual","65,892 miles","Diesel","6 Door","2020 Vauxhall VIVARO"
"Toyota","Yaris 1.5 VVT-i Y20 5dr [Bi-tone]","2020","£10,750",1.5,"Manual","46,727 miles","Petrol","5 Door","2020 Toyota Yaris Hatchback"
"Mazda","2 1.5 115 Sport Nav 5dr","2017","£7,395",1.5,"Manual","65,302 miles","Petrol","5 Door","2017 Mazda 2 Hatchback"
"Honda","Jazz 1.5 i-MMD Hybrid EX 5dr eCVT","2021","£17,484",1.5,"Automatic","19,762 miles","-","5 Door","2021 Honda Jazz Hatchback"
"Tesla","MODEL X 75D (Dual Motor) SUV 5dr Electric Auto 4WDE (328 bhp)","2018","£25,990",NA,"Automatic","49,000 miles","-","5 Door","2018 Tesla MODEL X"
"Seat","Arona 1.0 TSI 115 FR Sport 5dr","2024","£18,590",1,"Manual","7,255 miles","Petrol","5 Door","2024 Seat Arona SUV"
"Land","Rover Range Rover Evoque 2.0 D165 S 5dr 2WD","2021","£20,697",2,"Manual","28,721 miles","Diesel","5 Door","2021 Land Rover Range Rover Evoque SUV"
"Kia","Sportage 1.6T GDi ISG 3 5dr","2023","£24,149",1.6,"Manual","15,165 miles","Petrol","5 Door","2023 Kia Sportage SUV"
"Honda","Civic 1.5 VTEC Turbo Sport 5dr","2021","£19,200",1.5,"Manual","9,261 miles","Petrol","5 Door","2021 Honda Civic Hatchback"
"Land","Rover Defender 3.0 D250 HSE 90 3dr Auto","2021","£48,700",3,"Automatic","19,982 miles","Diesel","3 Door","2021 Land Rover Defender SUV"
"Volkswagen","Polo GTI 2.0 TSI GTI+ 5dr DSG","2019","£16,400",2,"Automatic","50,200 miles","Petrol","5 Door","2019 Volkswagen Polo GTI Hatchback"
"Nissan","QASHQAI 1.6 360 SUV 5dr Petrol CVT 2WD Euro 5 (117 ps)","2013","£7,495",1.6,"Automatic","51,393 miles","Petrol","5 Door","2013 Nissan QASHQAI"
"Land","Rover Range Rover Evoque 2.0 D165 S 5dr Auto","2025","£39,890",2,"Automatic","150 miles","Diesel","5 Door","2025 Land Rover Range Rover Evoque SUV"
"Cupra","Formentor 1.4 eHybrid 204 V2 5dr DSG","2024","£27,020",1.4,"Automatic","8,252 miles","-","5 Door","2024 Cupra Formentor SUV"
"Peugeot","508 SW 1.6 Hybrid GT Premium 5dr e-EAT8","2022","£14,386",1.6,"Automatic","94,556 miles","-","5 Door","2022 Peugeot 508 SW Estate"
"Vauxhall","Grandland X 1.5 Turbo D SE 5dr","2020","£11,266",1.5,"Manual","43,582 miles","Diesel","5 Door","2020 Vauxhall Grandland X SUV"
"Kia","Niro 1.6 GDi Hybrid 4 5dr DCT","2020","£19,900",1.6,"Automatic","14,521 miles","-","5 Door","2020 Kia Niro SUV"
"Mg","MG4 320kW EV XPOWER 64kWh 5dr Auto","2024","£26,300",NA,"Automatic","9,984 miles","-","5 Door","2024 Mg MG4 Hatchback"
"Seat","Arona 1.0 TSI 115 SE Technology 5dr DSG","2024","£18,194",1,"Automatic","7,692 miles","Petrol","5 Door","2024 Seat Arona SUV"
"Ford","Puma 1.0 EcoBoost Hybrid mHEV ST-Line X First Ed 5dr","2020","£16,995 ex VAT",1,"Manual","15,291 miles","Petrol","5 Door","2020 Ford Puma SUV"
"Audi","A5 2.0 TDI Quattro S Line 2dr S Tronic","2018","£17,999",2,"Automatic","67,000 miles","Diesel","2 Door","2018 Audi A5 Coupe"
"Kia","Stonic 1.4 MPi 2 5dr","2018","£11,565",1.4,"Manual","15,567 miles","Petrol","5 Door","2018 Kia Stonic SUV"
"Kia","Ceed 1.5T GDi ISG GT-Line 5dr","2023","£16,349",1.5,"Manual","34,628 miles","Petrol","5 Door","2023 Kia Ceed Hatchback"
"Audi","A1 25 TFSI Technik 5dr","2021","£15,750",1,"Manual","32,500 miles","Petrol","5 Door","2021 Audi A1 Hatchback"
"Vauxhall","Corsa 1.4 ecoFLEX SRi 5dr","2017","£7,186",1.4,"Manual","44,873 miles","Petrol","5 Door","2017 Vauxhall Corsa Hatchback"
"Peugeot","308 SW 1.2 PureTech 130 Tech Edition 5dr","2020","£10,495",1.2,"Manual","37,000 miles","Petrol","5 Door","2020 Peugeot 308 SW Estate"
"Toyota","C-HR 2.0 Hybrid GR Sport 5dr CVT","2023","£31,000",2,"Automatic","18,000 miles","-","5 Door","2023 Toyota C-HR SUV"
"Audi","A3 35 TFSI Edition 1 5dr","2022","£24,149",1.5,"Manual","15,877 miles","Petrol","5 Door","2022 Audi A3 Hatchback"
"Kia","Sportage 1.6T GDi ISG GT-Line 5dr","2024","£25,956",1.6,"Manual","13,534 miles","Petrol","5 Door","2024 Kia Sportage SUV"
"Lexus","NX 450h+ 2.5 F-Sport 5dr E-CVT [Premium Plus Pack]","2024","£53,459",2.5,"Automatic","9,713 miles","-","5 Door","2024 Lexus NX SUV"
"BMW","1 Series 120d M Sport 5dr Step Auto","2021","£23,475",2,"Automatic","27,443 miles","Diesel","5 Door","2021 BMW 1 Series Hatchback"
"Mini","HATCH 2.0 Cooper S Classic Hatchback 5dr Petrol Steptronic Euro 6 (s/s) (178 ps) DAB Digital Radio, Apple","2022","£17,790",2,"Automatic","23,251 miles","Petrol","5 Door","2022 Mini HATCH Hatchback"
"Audi","Q3 35 TFSI S Line 5dr","2021","£20,950",1.5,"Manual","42,488 miles","Petrol","5 Door","2021 Audi Q3 SUV"
"BMW","3 Series Touring 320d Sport 5dr Step Auto","2020","£19,909",2,"Automatic","52,055 miles","Diesel","5 Door","2020 BMW 3 Series Touring Estate"
"Porsche","911 GTS 2dr PDK","2023","£109,850",3,"Automatic","8,000 miles","Petrol","2 Door","2023 Porsche 911 Coupe"
"Mercedes","-Benz A CLASS 1.3 A250e 15.6kWh AMG Line (Executive) Hatchback 5dr Petrol Plug-in Hybrid 8G-DCT Euro 6 (s/s) (218","2020","£17,499",1.33,"Automatic","41,667 miles","-","5 Door","2020 Mercedes-Benz A CLASS Hatchback"
"Renault","KADJAR 1.2 TCe Dynamique S Nav SUV 5dr Petrol EDC Euro 6 (s/s) (130 ps)","2017","£11,995",1.2,"Automatic","25,063 miles","Petrol","5 Door","2017 Renault KADJAR"
"Audi","A3 40 TFSI e S Line 5dr S Tronic","2023","£25,900",1.4,"Automatic","11,200 miles","-","5 Door","2023 Audi A3 Hatchback"
"Volvo","V90 2.0 B5P Cross Country Ultimate 5dr AWD Auto","2023","£42,990",2,"Automatic","20,079 miles","-","5 Door","2023 Volvo V90 Estate"
"Peugeot","208 1.2 PureTech 130 Allure Premium + 5dr EAT8","2023","£16,788",1.2,"Automatic","8,850 miles","Petrol","5 Door","2023 Peugeot 208 Hatchback"
"Ford","Fiesta 1.0 EcoBoost Zetec 5dr","2016","£6,999",1,"Manual","42,155 miles","Petrol","5 Door","2016 Ford Fiesta Hatchback"
"Audi","A3 30 TFSI Technik 5dr","2022","£19,559",1,"Manual","6,524 miles","Petrol","5 Door","2022 Audi A3 Hatchback"
"Audi","SQ7 SQ7 TFSI Quattro Black Ed 5dr Tiptronic","2024","£71,650",4,"Automatic","8,490 miles","Petrol","5 Door","2024 Audi SQ7 SUV"
"Vauxhall","Astra 1.2 Turbo 145 SRi 5dr","2020","£9,999",1.2,"Manual","42,611 miles","Petrol","5 Door","2020 Vauxhall Astra Hatchback"
"Kia","ProCeed 1.6T GDi ISG GT 5dr DCT","2021","£17,000",1.6,"Automatic","40,065 miles","Petrol","5 Door","2021 Kia ProCeed Estate"
"Vauxhall","ASTRA 1.5 Turbo D SE Hatchback 5dr Diesel Manual Euro 6 (s/s) (105 ps)","2020","£8,699",1.5,"Manual","67,864 miles","Diesel","5 Door","2020 Vauxhall ASTRA Hatchback"
"Nissan","Qashqai 1.5 E-Power Acenta Premium 5dr Auto","2023","£21,900",1.5,"Automatic","14,944 miles","-","5 Door","2023 Nissan Qashqai SUV"
"Volkswagen","Polo 1.0 TSI Life 5dr DSG","2023","£19,630",1,"Automatic","3,449 miles","Petrol","5 Door","2023 Volkswagen Polo Hatchback"
"Mazda","MX-30 107kW SE-L Lux 35.5kWh 5dr Auto","2021","£9,990",NA,"Automatic","36,911 miles","-","5 Door","2021 Mazda MX-30 SUV"
"Suzuki","Vitara 1.4 Boosterjet 48V Hybrid SZ-T 5dr","2021","£14,499",1.4,"Manual","20,663 miles","-","5 Door","2021 Suzuki Vitara SUV"
"Mercedes","-Benz Vito 119CDI Premium Crew Van 7G-Tronic","2020","£26,000",2.1,"Automatic","36,304 miles","Diesel","-","2020 Mercedes-Benz Vito Van"
"Tesla","Model 3 (Dual Motor) Long Range Saloon 4dr Electric Auto 4WDE (346 ps) Adaptive Cruise Control, Heated Front","2022","£27,900",NA,"Automatic","41,667 miles","-","4 Door","2022 Tesla Model 3 Saloon"
"Nissan","Juke 1.6 Hybrid N-Connecta 5dr Auto","2022","£16,899",1.6,"Automatic","22,984 miles","-","5 Door","2022 Nissan Juke SUV"
"Peugeot","2008 1.2 PureTech 130 GT 5dr EAT8","2023","£19,880",1.2,"Automatic","22,239 miles","Petrol","5 Door","2023 Peugeot 2008 SUV"
"Audi","Q2 30 TFSI Sport 5dr S Tronic","2019","£15,420",1,"Automatic","46,952 miles","Petrol","5 Door","2019 Audi Q2 SUV"
"Audi","A6 40 TDI Quattro S Line 5dr S Tronic","2024","£44,490",2,"Automatic","3,555 miles","Diesel","5 Door","2024 Audi A6 Estate"
"Vauxhall","Vivaro 1.5 Turbo D 120 Pro H1 Van","2024","£32,104",1.5,"Manual","149 miles","Diesel","-","2024 Vauxhall Vivaro Van"
"Skoda","Karoq 1.5 TSI Sportline 5dr DSG","2024","£27,995",1.5,"Automatic","11,547 miles","Petrol","5 Door","2024 Skoda Karoq SUV"
"Mg","ZS 1.5 VTi-TECH Excite 5dr","2019","£9,795",1.5,"Manual","45,150 miles","Petrol","5 Door","2019 Mg ZS SUV"
"Peugeot","2008 1.2 PureTech 130 GT 5dr","2022","£16,000",1.2,"Manual","24,390 miles","Petrol","5 Door","2022 Peugeot 2008 SUV"
"Skoda","Superb 2.0 TDI CR 190 Sport Line 5dr DSG [7 Speed]","2018","£16,750",2,"Automatic","57,303 miles","Diesel","5 Door","2018 Skoda Superb Hatchback"
"Mercedes","-Benz C-CLASS 2.0 C300de 13.5kWh AMG Line Night Edition (Premium Plus) Estate 5dr Diesel Plug-in Hybrid G-Tronic+","2021","£28,788",1.95,"Automatic","38,200 miles","-","5 Door","2021 Mercedes-Benz C-CLASS Estate"
"Mazda","CX-5 2.0 Sport Edition 5dr","2022","£19,740",2,"Manual","33,575 miles","Petrol","5 Door","2022 Mazda CX-5 SUV"
"Kia","Sportage 1.6 CRDi 48V ISG GT-Line 5dr","2021","£16,877",1.6,"Manual","30,802 miles","-","5 Door","2021 Kia Sportage SUV"
"Toyota","Yaris 1.5 Hybrid Design 5dr CVT","2023","£17,789",1.5,"Automatic","12,537 miles","-","5 Door","2023 Toyota Yaris Hatchback"
"Mazda","6 Tourer 2.0 Sport Nav 5dr","2017","£11,062",2,"Manual","54,608 miles","Petrol","5 Door","2017 Mazda 6 Tourer Estate"
"Kia","Sportage 1.6 GDi ISG 3 5dr","2020","£18,899",1.6,"Manual","14,347 miles","Petrol","5 Door","2020 Kia Sportage SUV"
"Toyota","Yaris 1.5 Hybrid Icon 5dr CVT","2023","£17,448",1.5,"Automatic","2,650 miles","-","5 Door","2023 Toyota Yaris Hatchback"
"Audi","Q7 50 TDI Quattro Black Edition 5dr Tiptronic","2022","£47,000",3,"Automatic","41,005 miles","Diesel","5 Door","2022 Audi Q7 SUV"
"Volkswagen","T-Roc 2.0 TDI 150 EVO R-Line 5dr DSG","2024","£28,795",2,"Automatic","4,628 miles","Diesel","5 Door","2024 Volkswagen T-Roc SUV"
"Audi","R8 5.2 FSI V10 Quattro Performance Ed 2dr S Tronic","2024","£128,000",5.2,"Automatic","85 miles","Petrol","2 Door","2024 Audi R8 Coupe"
"Ford","FOCUS 1.0T EcoBoost ST-Line Hatchback 5dr Petrol Manual Euro 6 (s/s) (125 ps)","2022","£15,995",1,"Manual","13,524 miles","Petrol","5 Door","2022 Ford FOCUS Hatchback"
"Nissan","Qashqai 1.5 dCi N-Tec+ 5dr","2015","£7,989",1.5,"Manual","72,198 miles","Diesel","5 Door","2015 Nissan Qashqai SUV"
"Vauxhall","Mokka 1.2 Turbo Ultimate 5dr Auto","2024","£21,543",1.2,"Automatic","7,675 miles","Petrol","5 Door","2024 Vauxhall Mokka SUV"
"Ford","Transit 2.0 EcoBlue 130ps H2 Leader Van","2023","£21,949 ex VAT",2,"Manual","22,458 miles","Diesel","-","2023 Ford Transit Van"
"BMW","X3 xDrive20d MHT M Sport 5dr Step Auto","2021","£29,505",2,"Automatic","29,033 miles","Diesel","5 Door","2021 BMW X3 SUV"
"Vauxhall","ASTRA GTC 1.4i Turbo SRi Coupe 3dr Petrol Manual Euro 6 (s/s) (140 ps)","2016","£4,275",1.36,"Manual","94,000 miles","Petrol","3 Door","2016 Vauxhall ASTRA GTC Coupe"
"Mitsubishi","SHOGUN 3.2 DI-D SG3 5d 187 BHP","2015","£15,990",3.2,"Automatic","100,101 miles","Diesel","5 Door","2015 Mitsubishi SHOGUN Estate"
"Peugeot","2008 1.2 PureTech 130 GT Premium 5dr EAT8","2022","£18,999",1.2,"Automatic","10,543 miles","Petrol","5 Door","2022 Peugeot 2008 SUV"
"Tesla","Model 3 Standard Range Plus Saloon 4dr Electric Auto RWD (241 bhp)","2020","£16,199",NA,"Automatic","43,210 miles","-","4 Door","2020 Tesla Model 3 Saloon"
"Ford","Transit Custom 2.0 EcoBlue 130ps Low Roof Limited Van","2023","£18,990 ex VAT",2,"Manual","50,917 miles","Diesel","-","2023 Ford Transit Custom Van"
"Mercedes","-Benz SPRINTER 2.1 314 CDI Panel Van 5dr Diesel Manual FWD L2 H2 Euro 6 (143 ps)","2018","£31,200",2.14,"Manual","51,000 miles","Diesel","5 Door","2018 Mercedes-Benz SPRINTER"
"Nissan","Qashqai 1.5 E-Power Tekna+ 5dr Auto","2024","£27,500",1.5,"Automatic","8,264 miles","-","5 Door","2024 Nissan Qashqai SUV"
"BMW","5 Series 530e xDrive M Sport 4dr Auto","2023","£36,994",2,"Automatic","8,294 miles","-","4 Door","2023 BMW 5 Series Saloon"
"Vauxhall","Astra 1.5 Turbo D Ultimate 5dr Auto","2023","£20,484",1.5,"Automatic","11,462 miles","Diesel","5 Door","2023 Vauxhall Astra Hatchback"
"Volkswagen","Golf 1.5 eTSI 150 R-Line 5dr DSG","2024","£27,005",1.5,"Automatic","7,732 miles","-","5 Door","2024 Volkswagen Golf Hatchback"
"Hyundai","i10 1.0 MPi Premium 5dr","2022","£11,494",1,"Manual","35,864 miles","Petrol","5 Door","2022 Hyundai i10 Hatchback"
"Fiat","595 1.4 T-Jet 180 Competizione 3dr","2020","£15,000",1.4,"Manual","23,769 miles","Petrol","3 Door","2020 Fiat 595 Hatchback"
"Mercedes","-Benz C-CLASS 2.0 C300e 13.5kWh AMG Line Edition Estate 5dr Petrol Plug-in Hybrid G-Tronic+ Euro 6 (s/s) (320 ps)","2020","£20,640",1.99,"Automatic","70,363 miles","-","5 Door","2020 Mercedes-Benz C-CLASS Estate"
"Mazda","CX-5 2.0 Sport 5dr Auto","2021","£23,500",2,"Automatic","16,256 miles","Petrol","5 Door","2021 Mazda CX-5 SUV"
"Volkswagen","T-Cross 1.0 TSI 110 Black Edition 5dr DSG","2023","£22,520",1,"Automatic","4,611 miles","Petrol","5 Door","2023 Volkswagen T-Cross SUV"
"Ford","Ranger Pick Up Double Cab Wildtrak 3.2 TDCi 200","2019","£19,440",3.2,"Manual","74,443 miles","Diesel","-","2019 Ford Ranger Van"
"Audi","Q7 55 TFSI Quattro Black Edition 5dr Tiptronic","2022","£49,000",3,"Automatic","21,937 miles","Petrol","5 Door","2022 Audi Q7 SUV"
"Volkswagen","Golf 2.0 TDI 200 GTD 5dr DSG","2021","£24,186",2,"Automatic","22,313 miles","Diesel","5 Door","2021 Volkswagen Golf Hatchback"
"Renault","MEGANE 1.5 dCi Dynamique Nav Hatchback 5dr Diesel Manual Euro 6 (s/s) (110 ps)","2016","£6,995",1.46,"Manual","25,352 miles","Diesel","5 Door","2016 Renault MEGANE Hatchback"
"Hyundai","Kona 1.6 GDi Hybrid Premium 5dr DCT","2022","£18,699",1.6,"Automatic","9,500 miles","-","5 Door","2022 Hyundai Kona SUV"
"Volvo","S60 2.0 T5 R DESIGN Edition 4dr Auto","2019","£20,000",2,"Automatic","45,185 miles","Petrol","4 Door","2019 Volvo S60 Saloon"
"Vauxhall","Corsa e 100kW SE Nav 50kWh 5dr Auto [11kWCh]","2020","£10,495",NA,"Automatic","19,926 miles","-","5 Door","2020 Vauxhall Corsa e Hatchback"
"Toyota","C-HR 1.8 Hybrid GR Sport 5dr CVT","2023","£24,946",1.8,"Automatic","8,993 miles","-","5 Door","2023 Toyota C-HR SUV"
"Kia","e-Niro 150kW 3 64kWh 5dr Auto","2021","£17,295",NA,"Automatic","23,597 miles","-","5 Door","2021 Kia e-Niro SUV"
"Seat","Ibiza 1.0 TSI 95 SE Technology 5dr","2023","£12,750",1,"Manual","42,775 miles","Petrol","5 Door","2023 Seat Ibiza Hatchback"
"Audi","A5 Sportback 35 TDI S Line 5dr S Tronic","2020","£25,895",2,"Automatic","19,026 miles","Diesel","5 Door","2020 Audi A5 Sportback Hatchback"
"Volkswagen","Polo 1.0 TSI R-Line 5dr DSG","2024","£22,490",1,"Automatic","2,311 miles","Petrol","5 Door","2024 Volkswagen Polo Hatchback"
"Peugeot","208 1.2 PureTech 100 Allure Premium + 5dr EAT8","2023","£16,865",1.2,"Automatic","9,088 miles","Petrol","5 Door","2023 Peugeot 208 Hatchback"
"Toyota","YARIS CROSS 1.5 VVT-h Dynamic SUV 5dr Petrol Hybrid E-CVT Euro 6 (s/s) (116 ps) Reverse Camera, DAB Digital Radi","2022","£20,005",1.49,"Automatic","83,123 miles","-","5 Door","2022 Toyota YARIS CROSS"
"Toyota","Aygo 1.0 VVT-i X-Play TSS 5dr","2021","£9,269",1,"Manual","40,710 miles","Petrol","5 Door","2021 Toyota Aygo Hatchback"
"Nissan","Juke 1.0 DiG-T Tekna 5dr DCT","2024","£22,708",1,"Automatic","3,000 miles","Petrol","5 Door","2024 Nissan Juke SUV"
"Ford","FIESTA 1.25 Zetec Hatchback 3dr Petrol Manual Euro 6 (82 ps)","2016","£7,395",1.24,"Manual","39,000 miles","Petrol","3 Door","2016 Ford FIESTA Hatchback"
"Toyota","Yaris 1.5 Hybrid Excel 5dr CVT","2022","£17,900",1.5,"Automatic","33,105 miles","-","5 Door","2022 Toyota Yaris Hatchback"
"Citroen","C3 1.2 PureTech 110 Plus 5dr EAT6","2023","£14,283",1.2,"Automatic","18,632 miles","Petrol","5 Door","2023 Citroen C3 Hatchback"
"Audi","Q5 45 TFSI Quattro S Line 5dr S Tronic","2019","£23,400",2,"Automatic","54,705 miles","Petrol","5 Door","2019 Audi Q5 SUV"
"Renault","Captur 1.0 TCE 100 Iconic 5dr","2020","£11,999",1,"Manual","33,478 miles","Petrol","5 Door","2020 Renault Captur SUV"
"Mercedes","-Benz A-Class A250e AMG Line Executive 5dr Auto","2020","£17,060",1.3,"Automatic","46,557 miles","-","5 Door","2020 Mercedes-Benz A-Class Hatchback"
"Skoda","Kamiq 1.5 TSI SE L 5dr DSG","2024","£24,450",1.5,"Automatic","1,989 miles","Petrol","5 Door","2024 Skoda Kamiq SUV"
"Toyota","GT86 2.0 D-4S Pro 2dr","2018","£18,220",2,"Manual","43,178 miles","Petrol","2 Door","2018 Toyota GT86 Coupe"
"Volkswagen","Golf GTI 2.0 TSI GTI 5dr DSG","2018","£18,685",2,"Automatic","46,386 miles","Petrol","5 Door","2018 Volkswagen Golf GTI Hatchback"
"Mazda","MX-5 2.0 [184] Exclusive-Line 2dr","2023","£24,995",2,"Manual","7,928 miles","Petrol","2 Door","2023 Mazda MX-5 Convertible"
